path,box,environment,fingers_presence
LIVE/Honor 8A/live_0011.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[288.82, 351.18], [1091.28, 201.85], [946.87, 687.59], [269.13, 740.1]], ""image_width"": 1280, ""image_height"": 960}",indoor,fingers
LIVE/Honor 8A/live_0012.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[256.0, 177.55], [673.03, 270.45], [586.32, 951.74], [235.35, 920.77]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0013.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[363.35, 396.39], [869.16, 373.68], [817.55, 1057.03], [340.65, 1032.26]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0014.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[165.16, 386.06], [714.32, 357.16], [724.65, 1172.65], [156.9, 1211.87]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0015.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[274.58, 342.71], [673.03, 324.13], [722.58, 1026.06], [315.87, 1090.06]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0016.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[344.77, 313.81], [794.84, 299.35], [792.77, 1077.68], [313.81, 1061.16]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0017.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[346.84, 237.42], [722.58, 251.87], [689.55, 896.0], [330.32, 881.55]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0018.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[361.29, 445.94], [697.81, 441.81], [745.29, 933.16], [402.58, 926.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0019.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[276.65, 431.48], [598.71, 425.29], [590.45, 825.81], [311.74, 862.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0020.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[361.29, 355.1], [807.23, 313.81], [827.87, 982.71], [338.58, 949.68]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0021.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[344.77, 241.55], [734.97, 216.77], [734.97, 978.58], [324.13, 945.55]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0022.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[241.55, 419.1], [648.26, 390.19], [627.61, 947.61], [235.35, 1019.87]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0023.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[237.42, 427.35], [652.39, 472.77], [668.9, 1172.65], [274.58, 1224.26]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0024.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[365.42, 505.81], [675.1, 549.16], [693.68, 1017.81], [340.65, 1011.61]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0025.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[216.77, 272.52], [706.06, 231.23], [689.55, 1048.77], [251.87, 1075.61]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0026.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[280.77, 481.03], [714.32, 412.9], [737.03, 1061.16], [274.58, 1100.39]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0027.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[331.49, 285.54], [1088.0, 157.54], [1112.62, 536.62], [377.44, 633.44]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0028.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[280.77, 342.71], [743.23, 450.06], [666.84, 883.61], [264.26, 850.58]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0029.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[258.06, 274.58], [732.9, 256.0], [743.23, 997.16], [286.97, 990.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0030.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[167.23, 175.48], [646.19, 154.84], [660.65, 1028.13], [235.35, 1042.58]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0031.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[299.35, 332.39], [761.81, 258.06], [693.68, 1123.1], [305.55, 1071.48]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0032.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[342.71, 367.48], [701.94, 466.58], [706.06, 1036.39], [363.35, 984.77]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0033.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[241.55, 417.03], [592.52, 429.42], [625.55, 999.23], [330.32, 1036.39]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0034.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[330.32, 450.06], [666.84, 400.52], [654.45, 1036.39], [342.71, 1011.61]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0035.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[362.67, 303.59], [1007.59, 247.79], [984.62, 699.08], [406.97, 699.08]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0036.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[341.33, 306.87], [987.9, 357.74], [950.15, 699.08], [310.15, 656.41]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0037.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[357.74, 267.49], [1017.44, 234.67], [943.59, 662.97], [365.95, 677.74]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0038.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[364.31, 269.13], [1027.28, 241.23], [930.46, 682.67], [359.38, 674.46]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0039.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[395.49, 311.79], [996.1, 342.97], [999.38, 699.08], [411.9, 679.38]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0040.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[336.41, 254.36], [986.26, 213.33], [1002.67, 643.28], [402.05, 702.36]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0041.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[357.16, 375.74], [627.61, 452.13], [576.0, 809.29], [258.06, 798.97]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0042.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[171.35, 208.52], [712.26, 202.32], [652.39, 1057.03], [210.58, 1057.03]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0043.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[322.06, 330.32], [755.61, 340.65], [757.68, 988.9], [350.97, 1024.0]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0044.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[336.52, 439.74], [720.52, 377.81], [732.9, 980.65], [334.45, 957.94]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0045.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.87, 239.48], [714.32, 154.84], [805.16, 1071.48], [249.81, 1034.32]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0046.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[307.61, 452.13], [706.06, 390.19], [712.26, 980.65], [334.45, 966.19]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0047.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[227.1, 317.94], [749.42, 386.06], [778.32, 1044.65], [282.84, 1057.03]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0048.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[274.58, 412.9], [652.39, 344.77], [706.06, 947.61], [346.84, 978.58]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0049.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[247.74, 280.77], [625.55, 313.81], [635.87, 908.39], [253.94, 939.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0050.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[436.51, 293.74], [960.0, 280.62], [956.72, 585.85], [480.82, 625.23]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0051.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.08, 224.82], [1024.0, 188.72], [1065.03, 618.67], [244.51, 707.28]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0052.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[258.06, 332.39], [679.23, 315.87], [664.77, 1021.94], [245.68, 1017.81]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0053.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[268.39, 363.35], [679.23, 377.81], [712.26, 1054.97], [340.65, 1108.65]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0054.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[445.94, 503.74], [722.58, 532.65], [693.68, 999.23], [437.68, 986.84]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0055.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[361.29, 487.23], [662.71, 495.48], [699.87, 999.23], [410.84, 1019.87]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0056.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[403.69, 118.15], [1124.1, 265.85], [1119.18, 667.9], [301.95, 620.31]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0057.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[227.1, 239.48], [664.77, 179.61], [689.55, 953.81], [227.1, 1009.55]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0058.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[303.48, 394.32], [701.94, 491.35], [724.65, 1019.87], [357.16, 1013.68]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0059.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[183.74, 348.9], [569.81, 315.87], [594.58, 875.35], [260.13, 881.55]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0060.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[258.06, 266.32], [716.39, 241.55], [704.0, 995.1], [280.77, 980.65]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0061.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[198.19, 340.65], [621.42, 276.65], [613.16, 964.13], [222.97, 885.68]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0062.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[218.84, 388.13], [567.74, 367.48], [586.32, 1011.61], [206.45, 933.16]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0063.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[328.26, 462.45], [652.39, 441.81], [662.71, 988.9], [361.29, 982.71]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0064.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[212.65, 278.71], [712.26, 256.0], [722.58, 1085.94], [237.42, 1083.87]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0065.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[310.15, 308.51], [1084.72, 326.56], [1040.41, 715.49], [303.59, 736.82]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0066.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[204.39, 340.65], [759.74, 328.26], [706.06, 1050.84], [243.61, 1036.39]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0067.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[262.19, 369.55], [782.45, 410.84], [580.13, 931.1], [315.87, 939.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0068.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[307.61, 326.19], [706.06, 353.03], [650.32, 929.03], [299.35, 860.9]], ""image_width"": 960, ""image_height"": 1280}",outdoor,without_fingers
LIVE/Honor 8A/live_0069.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[334.77, 208.41], [982.97, 316.72], [920.62, 669.54], [277.33, 625.23]], ""image_width"": 1280, ""image_height"": 960}",outdoor,fingers
LIVE/Honor 8A/live_0070.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[214.97, 142.77], [1071.59, 196.92], [1040.41, 728.62], [214.97, 682.67]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0071.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[245.68, 340.65], [660.65, 264.26], [772.13, 1046.71], [369.55, 1065.29]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0072.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[200.26, 132.13], [662.71, 101.16], [846.45, 974.45], [396.39, 1059.1]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0073.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[309.68, 551.23], [724.65, 530.58], [794.84, 1114.84], [357.16, 1129.29]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0074.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[400.52, 299.35], [834.06, 289.03], [813.42, 1057.03], [367.48, 1042.58]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0075.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[369.55, 448.0], [772.13, 466.58], [734.97, 1137.55], [293.16, 1085.94]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0076.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[185.81, 330.32], [666.84, 293.16], [685.42, 1141.68], [220.9, 1164.39]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0077.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[266.32, 260.13], [747.35, 243.61], [747.35, 947.61], [260.13, 912.52]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0078.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[400.52, 472.77], [807.23, 330.32], [770.06, 1046.71], [245.68, 972.39]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0079.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[305.23, 336.41], [841.85, 382.36], [820.51, 662.97], [267.49, 659.69]], ""image_width"": 1280, ""image_height"": 960}",indoor,without_fingers
LIVE/Honor 8A/live_0080.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[262.56, 251.08], [1032.21, 311.79], [1035.49, 756.51], [239.59, 705.64]], ""image_width"": 1280, ""image_height"": 960}",indoor,without_fingers
LIVE/Honor 8A/live_0081.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[324.13, 334.45], [726.71, 301.42], [755.61, 1021.94], [367.48, 980.65]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0082.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[229.16, 311.74], [784.52, 326.19], [699.87, 1166.45], [220.9, 1067.35]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0083.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[303.48, 344.77], [743.23, 332.39], [644.13, 1021.94], [305.55, 1038.45], [309.68, 350.97]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0084.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[392.26, 410.84], [718.45, 412.9], [681.29, 1011.61], [291.1, 908.39]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0085.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[367.48, 398.45], [803.1, 487.23], [635.87, 1073.55], [276.65, 957.94]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0086.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[396.39, 297.29], [862.97, 361.29], [689.55, 1011.61], [311.74, 964.13]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0087.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[286.97, 394.32], [734.97, 334.45], [666.84, 995.1], [301.42, 900.13]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0088.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.87, 363.35], [716.39, 363.35], [718.45, 1061.16], [260.13, 1038.45]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0089.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[220.9, 346.84], [670.97, 264.26], [714.32, 918.71], [307.61, 906.32]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0090.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[423.38, 234.67], [1156.92, 152.62], [1155.28, 689.23], [495.59, 705.64]], ""image_width"": 1280, ""image_height"": 960}",indoor,fingers
LIVE/Honor 8A/live_0091.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[284.9, 439.74], [768.0, 400.52], [776.26, 856.77], [303.48, 871.23]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0092.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[225.03, 394.32], [720.52, 427.35], [753.55, 922.84], [313.81, 957.94]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0093.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[239.48, 402.58], [662.71, 388.13], [693.68, 875.35], [233.29, 972.39]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0094.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[68.13, 441.81], [644.13, 406.71], [594.58, 1077.68], [150.71, 1069.42]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0095.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[251.87, 400.52], [710.19, 361.29], [697.81, 1036.39], [251.87, 1007.48]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0096.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[148.65, 148.65], [695.74, 132.13], [780.39, 993.03], [179.61, 1013.68]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0097.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[220.9, 272.52], [699.87, 280.77], [776.26, 935.23], [274.58, 879.48]], ""image_width"": 960, ""image_height"": 1280}",indoor,without_fingers
LIVE/Honor 8A/live_0098.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[269.13, 226.46], [850.05, 162.46], [910.77, 582.56], [308.51, 646.56]], ""image_width"": 1280, ""image_height"": 960}",indoor,without_fingers
LIVE/Honor 8A/live_0099.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[461.13, 159.18], [1030.56, 157.54], [851.69, 564.51], [456.21, 553.03]], ""image_width"": 1280, ""image_height"": 960}",indoor,fingers
LIVE/Honor 8A/live_0100.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[272.41, 162.46], [1058.46, 170.67], [854.97, 723.69], [298.67, 728.62]], ""image_width"": 1280, ""image_height"": 960}",indoor,fingers
LIVE/Honor 8A/live_0101.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[231.23, 322.06], [836.13, 297.29], [825.81, 1102.45], [264.26, 1098.32]], ""image_width"": 960, ""image_height"": 1280}",indoor,fingers
LIVE/Honor 8A/live_0102.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[155.9, 275.69], [932.1, 154.26], [1035.49, 712.21], [167.38, 712.21]], ""image_width"": 1280, ""image_height"": 960}",outdoor,without_fingers
LIVE/Honor 8A/live_0103.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[342.97, 265.85], [971.49, 101.74], [1068.31, 585.85], [395.49, 628.51]], ""image_width"": 1280, ""image_height"": 960}",outdoor,fingers
LIVE/Honor 8A/live_0104.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[289.03, 282.84], [803.1, 280.77], [803.1, 970.32], [303.48, 1017.81]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0105.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[270.45, 404.65], [673.03, 361.29], [704.0, 1011.61], [320.0, 1050.84]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0106.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[227.1, 282.84], [755.61, 264.26], [743.23, 1098.32], [245.68, 995.1]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
LIVE/Honor 8A/live_0107.jpeg,"{""label"": ""receipt"", ""shape_type"": ""polygon"", ""points"": [[367.48, 284.9], [724.65, 237.42], [749.42, 829.94], [439.74, 811.35]], ""image_width"": 960, ""image_height"": 1280}",outdoor,fingers
